forecast_base_date,target_date,date,offset_days,forecast_label,Jday,NetID,Latitude,Longitude,depth_m,SST,SST_source,net_name,net_label,n_presence,kuroshio_dist_km,upwelling_proxy,retention_proxy,core_risk,core_percentile,core_risk_class,maxent_suitability,upwelling_context,kuroshio_context,integrated_risk,integrated_formula,integrated_percentile_today,integrated_risk_class,model_main,maxent_source,note
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,12,33.400017,134.011099,26,27.5,historical_climatology_by_NetID_and_Jday_window,奈半利,奈半利（NetID 12）,1,45.74275487069483,0.0333297284464152,0.0103727470112074,0.24958556103870166,0.8666666666666667,High,0.6010613370067756,0.5044528639111922,0.47428609114668163,0.30877737084214774,0.75 core + 0.15 kuroshio + 0.10 upwelling,1,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,6,32.797259,132.991236,25,27.709999084472656,historical_climatology_by_NetID_and_Jday_window,以布利,以布利（NetID 6）,88,60.868983296258186,-0.2758326937189084,0.1430234717549655,0.24581035820905167,0.8627272727272727,High,0.6025409860811279,0.2989867335600568,0.5237016292445329,0.29281168639947436,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.9,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,16,33.302961,134.204049,60,28.1299991607666,historical_climatology_by_NetID_and_Jday_window,三津,三津（NetID 16）,28,29.72186331282142,-0.1154696236236119,0.0301841073391395,0.24502702729770615,0.8618181818181818,High,0.7553032442493129,0.4055623621016425,0.4237469763950635,0.28788855314270334,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.85,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,11,32.77052,133.019357,28,27.8700008392334,historical_climatology_by_NetID_and_Jday_window,窪津,窪津（NetID 11）,15,57.636632280283976,0.0029461036569393,0.4641244043199263,0.21665044139657152,0.8412121212121212,High,0.6133709695647502,0.4842602228786538,0.5130309154962456,0.28786849065973086,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.8,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,13,33.360612,134.043999,23,27.92999935150147,historical_climatology_by_NetID_and_Jday_window,羽根,羽根（NetID 13）,2,40.66498493075564,0.0375763532391619,-0.036936808557192,0.18623229355989013,0.8136363636363636,High,0.6018281634751199,0.5072751265817578,0.4580399915299095,0.25910773155757977,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.7,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,4,32.784353,132.703013,45,28.125,historical_climatology_by_NetID_and_Jday_window,古満目,古満目（NetID 4）,5,86.97465111492565,0.4455729796553364,-0.2336771537877277,0.179811960100351,0.8066666666666666,High,0.6794177381588808,0.7784254411604863,0.611162614198837,0.3043759063211374,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.95,Very high,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,17,33.428671,134.243505,45,27.350000381469727,historical_climatology_by_NetID_and_Jday_window,佐喜浜,佐喜浜（NetID 17）,53,39.526933549310456,-0.1654048238291564,-0.0688177441129628,0.1622115789765194,0.79,High,0.6650312773409288,0.3723759473922379,0.45442626126169583,0.2270602181608677,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.6,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,15,33.269809,134.202371,47,27.769999504089355,historical_climatology_by_NetID_and_Jday_window,高岡,高岡（NetID 15）,32,26.516512197255672,0.1101938565367832,-0.0102285368926923,0.16135723524251724,0.7887878787878788,High,0.6821548813156263,0.5555359640206118,0.4139074534532056,0.23865764085192995,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.65,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,18,33.455525,134.256103,44,28.09000015258789,historical_climatology_by_NetID_and_Jday_window,野根,野根（NetID 18）,12,41.31005255775401,-0.0679850779252412,-0.0460969650676847,0.14854846294893412,0.7754545454545455,High,0.674423441620372,0.43712009731342266,0.4600928969794577,0.2241372914899615,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.5,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,3,32.812774,132.642032,44,28.01000022888184,historical_climatology_by_NetID_and_Jday_window,橘浦,橘浦（NetID 3）,1,93.1414724360421,0.1089873816471426,-0.4755106492947405,0.14699397057065264,0.7733333333333333,High,0.6730221064618918,0.5547341533568058,0.6319274958895876,0.2605080176471082,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.75,High,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,8,32.734923,133.029438,49,28.1299991607666,historical_climatology_by_NetID_and_Jday_window,伊佐,伊佐（NetID 8）,5,55.961598195619906,-0.1301938426394092,0.7840162562874162,0.12217230056116793,0.743030303030303,Moderate,0.6979547134715223,0.3957767992818484,0.5075226790182079,0.207335307201792,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.45,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,1,32.793914,132.628975,30,27.850000381469727,historical_climatology_by_NetID_and_Jday_window,一切,一切（NetID 1）,2,93.9759807342836,-0.1001292021929539,-0.6727468356368203,0.12005845165847685,0.740909090909091,Moderate,0.6187599431511823,0.41575744663758724,0.6347338865196789,0.22682966638556823,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.55,Moderate,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,14,33.311698,134.201284,30,27.434999465942383,historical_climatology_by_NetID_and_Jday_window,椎名,椎名（NetID 14）,32,30.697342851601057,-0.106445801931766,0.1129684658183157,0.11313027520160414,0.730909090909091,Moderate,0.6108845860511019,0.4115595001464814,0.4267607341234371,0.19001776653436683,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.4,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,10,33.35765,133.337593,19,27.454999923706055,historical_climatology_by_NetID_and_Jday_window,双子,双子（NetID 10）,9,70.52246586538773,-0.054814746444576,-0.0593006529514342,0.05100111669909725,0.6221212121212121,Moderate,0.584645199590359,0.4458729626384555,0.5558413934804814,0.16621434281024072,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.25,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,7,32.794714,132.981033,18,28.540000915527344,historical_climatology_by_NetID_and_Jday_window,尻貝の浜,尻貝の浜（NetID 7）,2,61.72865007571236,-0.1676966568462163,0.2805019754148821,0.04145602366140921,0.5866666666666667,Moderate,0.6020388657467758,0.37085281900513256,0.5265481710392845,0.14715952530246285,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.2,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,2,32.802579,132.633563,41,27.88000011444092,historical_climatology_by_NetID_and_Jday_window,安満地,安満地（NetID 2）,4,93.7169666406101,0.0950000117451871,-0.4804710318799452,0.039237671217786214,0.5757575757575758,Moderate,0.6580779365541749,0.5454382927945286,0.6338629678221935,0.17905152786612155,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.3,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,5,32.756666,132.822107,18,27.929999351501465,historical_climatology_by_NetID_and_Jday_window,貝の川,貝の川（NetID 5）,3,75.48780332578089,0.3721852378090191,-0.1557156258345112,0.03793786543556049,0.5684848484848485,Moderate,0.5917062863674473,0.7296527111929755,0.5724917791886028,0.18729243707425836,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.35,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,20,33.593837,134.379416,33,27.670000076293945,historical_climatology_by_NetID_and_Jday_window,鞆浦,鞆浦（NetID 20）,1,45.98025927125936,-0.066178577764199,-0.0906268144709379,0.030760476461015176,0.5315151515151515,Moderate,0.6247945808549662,0.4383206785320857,0.4750506712665372,0.13816002588895052,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.1,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,19,33.456354,134.256776,40,27.72499942779541,historical_climatology_by_NetID_and_Jday_window,東洋,東洋（NetID 19）,4,41.34943501072851,-0.1720138993506987,-0.1059877880352205,0.02471427383607687,0.4896969696969697,Low,0.6512049404153606,0.3679836245378014,0.460218336433995,0.12436681829593704,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.05,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
2026-07-09,2026-08-08,2026-08-08,30,30 days later,220,9,33.159542,133.224963,34,27.81999969482422,historical_climatology_by_NetID_and_Jday_window,窪川,窪川（NetID 9）,1,61.55025187100688,-0.0461272787575611,-0.1373299046409654,0.021587284899114514,0.4678787878787879,Low,0.6309200378863109,0.45164656330990766,0.5259571731768444,0.1402486959818533,0.75 core + 0.15 kuroshio + 0.10 upwelling,0.15,Low,GAM: Jday + SST + depth,maxnet_lq,Forecast risk is experimental. SST is based on historical seasonal climatology. Core GAM risk should be treated as the main risk index. Kuroshio context is included.
